id,title,longitude,latitude,datetaken,tags,url_s
50236696727,Cartedeviste portrait of an unidentified Chinese man 1880,153.027892,-27.467580,1900-01-01 00:00:00,costumes traditional queensland multiculturalism hat chinese portraits,https://live.staticflickr.com/65535/50236696727_a353519c86_m.jpg
50235831298,Chinese consul in Cooktown,145.249502,-15.467488,1900-01-01 00:00:00,multiculturalism costumes queensland traditional chinese hat studio,https://live.staticflickr.com/65535/50235831298_6d021b6e89_m.jpg
50236695977,Chinese officials visiting Queensland in 1906,153.105468,-27.019984,1906-01-01 00:00:00,multiculturalism costumes queensland traditional chinese tangshirt,https://live.staticflickr.com/65535/50236695977_e23a7bc34a_m.jpg
50236695767,Dog and bagpiper Bowen 1921,148.220840,-20.014660,1921-01-01 00:00:00,multiculturalism costumes queensland traditional dog bagpipes sporran,https://live.staticflickr.com/65535/50236695767_1abfa8dd10_m.jpg
50236695657,Female member of the Bisset Family wearing Japanese dress Crows Nest Queensland,152.055421,-27.262076,1940-01-01 00:00:00,multiculturalism costumes queensland traditional,https://live.staticflickr.com/65535/50236695657_ff3ea69b43_m.jpg
50236480031,Four people in a variety of highland dress,153.105468,-27.019984,1930-01-01 00:00:00,multiculturalism costumes queensland traditional,https://live.staticflickr.com/65535/50236480031_fe5bc0f162_m.jpg
50235829648,"Japanese pearl diver, Thursday Island, Queensland",142.220856,-10.580650,1930-01-01 00:00:00,multiculturalism costumes queensland traditional diver japanese boat pearling,https://live.staticflickr.com/65535/50235829648_8079a3f1c2_m.jpg
50236478851,Japanese workers on Hambledon Sugar Plantation Cairns ca 1896,145.733307,-17.016701,1900-01-01 00:00:00,multiculturalism costumes queensland traditional japanese sugarplantation,https://live.staticflickr.com/65535/50236478851_f6c083bfb6_m.jpg
50236478546,Kwong Sue Duk with his three wives and fourteen children Cairns 1904,145.775970,-16.926460,1914-01-01 00:00:00,multiculturalism costumes queensland traditional chinese,https://live.staticflickr.com/65535/50236478546_8eb5787df0_m.jpg
50236478366,Latvian dance group-Senatne 1951,153.105468,-27.019984,1951-01-01 00:00:00,multiculturalism costumes queensland traditional latvian embroideredcostumes,https://live.staticflickr.com/65535/50236478366_ea6714faf3_m.jpg
50236478161,Mee Yong Tom and her younger sister Annie with their father Tam Hung,145.249237,-15.477430,1900-01-01 00:00:00,multiculturalism costumes queensland traditional tangjacket chinese studio,https://live.staticflickr.com/65535/50236478161_62a43fd0c2_m.jpg
50235828743,Man wearing feather headdress Atherton 1890s,145.474976,-17.268339,1900-01-01 00:00:00,multiculturalism costumes queensland traditional necklace headdress rainforest nosepiercing,https://live.staticflickr.com/65535/50235828743_17381251f7_m.jpg
50236477636,Nicholas and Peter Tsikleas dressed in national Greek costume Brisbane 1930s,153.022827,-27.468880,1930-01-01 00:00:00,multiculturalism costumes queensland traditional greek boys,https://live.staticflickr.com/65535/50236477636_862a74600f_m.jpg
50236693112,Parade near the centre of Cairns ca. 1919,145.775970,-16.926460,1919-01-01 00:00:00,multiculturalism costumes queensland traditional parade guns marching conicalhat shorts,https://live.staticflickr.com/65535/50236693112_2830d8702b_m.jpg
50235828048,Page 21 of the Queenslander Pictorial supplement to The Queenslander 5 July 1919,171.989379,6.068394,1919-01-01 00:00:00,multiculturalism costumes queensland traditional wagasa parasol kimono,https://live.staticflickr.com/65535/50235828048_a90cc8e2ef_m.jpg
50235827658,Portrait of Anna Christina Kruse in Danish national costume,153.105468,-27.019984,1900-01-01 00:00:00,multiculturalism costumes queensland traditional studio skirt ribbon embroidered,https://live.staticflickr.com/65535/50235827658_e9f3f47898_m.jpg
50235827303,Portrait of members of the Warwick Caledonian Society dressed in their tartan kilts in 1903,152.034653,-28.218130,1903-01-01 00:00:00,multiculturalism costumes queensland traditional highlander scottish kilt sporran belt berets,https://live.staticflickr.com/65535/50235827303_db7374defa_m.jpg
50236476436,Sailors from the Royal Australian Navy meeting Miss Yokohama Yokohama 1962,139.638031,35.443707,1962-01-01 00:00:00,multiculturalism costumes queensland traditional sailors uniform kimonos,https://live.staticflickr.com/65535/50236476436_95cc7ce36a_m.jpg
50236476421,School students dressed in traditional Greek costume 1930,153.022827,-27.468880,1930-01-01 00:00:00,multiculturalism costumes queensland traditional greek children,https://live.staticflickr.com/65535/50236476421_bb7b43738a_m.jpg
50236476311,Six children pose in fancy dress  1890-1900,153.105468,-27.019984,1900-01-01 00:00:00,multiculturalism costumes queensland traditional children garden staghorn,https://live.staticflickr.com/65535/50236476311_1df9e31807_m.jpg
50235826543,"South Sea Islanders dressed in traditional costume, Mackay, Queensland ca 1890",149.178711,-21.142309,1900-01-01 00:00:00,multiculturalism costumes queensland traditional australiansouthseaislanders armband headdress,https://live.staticflickr.com/65535/50235826543_a01b9f5570_m.jpg
50236475771,Studio portrait of a japanese woman wearing a kimono in Mareeba Queensland,145.438855,-17.001937,1920-01-01 00:00:00,multiculturalism costumes queensland traditional kimonos portraits japanese,https://live.staticflickr.com/65535/50236475771_35582e4b5c_m.jpg
50236475616,Three men in costume standing with a small crowd of people in the background on Darnley Island 1899,143.770248,-9.584430,1900-01-01 00:00:00,multiculturalism costumes queensland traditional torresstrait headdress indigenous darnley island,https://live.staticflickr.com/65535/50236475616_59ede09603_m.jpg
50236475496,Two Japanese women on the driveway to the overseers house Hambledon Sugar Plantation 1891,145.733307,-17.016701,1900-01-01 00:00:00,multiculturalism costumes queensland traditional kimonos homesteads japanese,https://live.staticflickr.com/65535/50236475496_3e22bb39c6_m.jpg
50209652501,American servicemen in a Queensland street ca 1943,142.702789,-20.917574,1943-01-01 00:00:00,worldwar2 army military soldiers american shelter sign uniform,https://live.staticflickr.com/65535/50209652501_445fabff9f_m.jpg
50074346548,Murray Islanders in national dress 1960,144.049390,-9.918603,1960-01-01 00:00:00,torres strait islanders bow arrows traditional costumes torresstraitislanders lapskirts beach forourelders naidoc2023 naidocweek naidoc celebrationoffirstnations torresstraitislander tsiculture firstnations nationalportraitgallery truthtelling australianhistory firstnationspeople indigenous reconciliation reconciliationaustralia slq indigenousday torresstraitislandersculture,https://live.staticflickr.com/65535/50074346548_7ae1d16565_m.jpg
50426672157,"Beetles, points and Foynes.",-9.111678,52.612592,2011-11-14 10:25:42,jamespo’dea nationallibraryofireland foynes colimerick munster shannonestuary deepwaterport limerickcity portoflimerick beetle points rails wagon kit 1968 o’deaphotographcollection,https://live.staticflickr.com/65535/50426672157_87d379718f_m.jpg
50423878517,2020-071-04-01,-77.383803,44.162775,2020-06-08 05:55:38,posters protests 2020s blacklivesmatter,https://live.staticflickr.com/65535/50423878517_1e6e19eb55_m.jpg
50423877312,2020-071-04-02,-77.383756,44.162705,2020-06-08 05:55:57,posters protests 2020s blacklivesmatter,https://live.staticflickr.com/65535/50423877312_b7ba3a70dc_m.jpg
50423012608,2020-071-04-05,-77.383509,44.162552,2020-06-08 05:57:55,posters protests 2020s blacklivesmatter,https://live.staticflickr.com/65535/50423012608_d1d51a2cf8_m.jpg
50423876162,2020-071-04-06,-77.383487,44.162519,2020-06-08 06:00:14,blacklivesmatter posters protests 2020s,https://live.staticflickr.com/65535/50423876162_67e206b374_m.jpg
50423708896,2020-071-04-07,-77.383687,44.162480,2020-06-08 06:01:03,posters protests 2020s blacklivesmatter,https://live.staticflickr.com/65535/50423708896_e264c00386_m.jpg
50423708621,2020-071-04-08,-77.383695,44.162697,2020-06-08 06:02:03,posters protests 2020s blacklivesmatter,https://live.staticflickr.com/65535/50423708621_928825029c_m.jpg
50423708216,2020-071-04-03,-77.383498,44.162602,2020-06-08 05:57:14,posters protests 2020s blacklivesmatter,https://live.staticflickr.com/65535/50423708216_dddf0d0bf4_m.jpg
50423009103,2020-071-04-04,-77.383512,44.162588,2020-06-08 05:57:43,blacklivesmatter posters protests 2020s,https://live.staticflickr.com/65535/50423009103_81c206328d_m.jpg
50423628331,2020-071-02-14,-77.386300,44.165382,1981-04-06 00:10:22,1980s floods rivers ice,https://live.staticflickr.com/65535/50423628331_a84dc40007_m.jpg
50422930898,2020-071-02-15,-77.386622,44.165274,1981-04-06 00:10:24,1980s floods rivers ice,https://live.staticflickr.com/65535/50422930898_cd9e8a9c87_m.jpg
50422930518,2020-071-02-16,-77.386472,44.165536,1981-04-06 00:14:25,1980s floods rivers ice,https://live.staticflickr.com/65535/50422930518_d983a06044_m.jpg
50423793332,2020-071-02-17,-77.387866,44.167906,1981-04-06 00:18:55,1980s floods rivers ice,https://live.staticflickr.com/65535/50423793332_2c1bb4ee5f_m.jpg
50422929283,2020-071-02-01,-77.386107,44.164135,1981-04-05 23:50:04,1980s floods rivers ice,https://live.staticflickr.com/65535/50422929283_a776928389_m.jpg
50422928803,2020-071-02-04,-77.385635,44.163358,1981-04-05 23:50:10,1980s floods rivers ice,https://live.staticflickr.com/65535/50422928803_94e25822e4_m.jpg
50422928348,2020-071-02-05,-77.385667,44.163396,1981-04-05 23:55:11,1980s floods rivers ice,https://live.staticflickr.com/65535/50422928348_bec7030094_m.jpg
50422928098,2020-071-02-06,-77.384026,44.162327,1981-04-05 23:55:14,1980s floods rivers ice,https://live.staticflickr.com/65535/50422928098_3d332489dc_m.jpg
50423624716,2020-071-02-07,-77.384165,44.163674,1981-04-05 23:55:16,1980s floods rivers ice,https://live.staticflickr.com/65535/50423624716_3fb1dd8816_m.jpg
50422927323,2020-071-02-08,-77.383081,44.160580,1981-04-06 00:05:23,1980s floods rivers ice,https://live.staticflickr.com/65535/50422927323_9845fb7890_m.jpg
50422926723,2020-071-02-09,-77.382738,44.160118,1981-04-06 00:05:25,1980s floods rivers ice,https://live.staticflickr.com/65535/50422926723_8c41594413_m.jpg
50423623371,2020-071-02-10,-77.385721,44.163997,1981-04-06 00:05:27,1980s floods rivers ice,https://live.staticflickr.com/65535/50423623371_7201c69633_m.jpg
50422926003,2020-071-02-02,-77.386257,44.164105,1981-04-05 23:50:06,1980s floods rivers ice,https://live.staticflickr.com/65535/50422926003_d8ec2ce185_m.jpg
50423622331,2020-071-02-11,-77.385785,44.164058,1981-04-06 00:05:29,1980s floods rivers ice,https://live.staticflickr.com/65535/50423622331_43a5d8dea0_m.jpg
50422921513,2020-071-02-12,-77.386418,44.165128,1981-04-06 00:10:17,1980s floods rivers ice,https://live.staticflickr.com/65535/50422921513_92057c0001_m.jpg
50423094136,2020-072-01 (front),-77.361795,44.165544,1915-01-01 00:00:00,1910s buildings homes,https://live.staticflickr.com/65535/50423094136_7685d74350_m.jpg
50403089623,Mr. Mosley and staff at your service!,-7.116522,52.263318,2008-06-23 09:26:12,ahpoole arthurhenripoole glassnegative nationallibraryofireland waterford cowaterford munster mrmosley shop staff windows corner poolephotographiccollection,https://live.staticflickr.com/65535/50403089623_43b35af608_m.jpg
50400546912,"The ""Mix and Match"" Bank",-8.189846,54.501100,2009-01-27 11:23:17,robertfrench williamlawrence lawrencephotographicstudio glassnegative nationallibraryofireland bank ballyshannon codonegal ulster hatterscastle ajcronin cabinetsizeimage lawrencephotographcollection,https://live.staticflickr.com/65535/50400546912_ef0c45f1da_m.jpg
50397714341,1958-12-06 Santa Claus Parade-004,-77.385807,44.168984,1958-12-06 14:00:00,1950s parades,https://live.staticflickr.com/65535/50397714341_22a3448504_m.jpg
50397714151,1958-12-06 Santa Claus Parade-005,-77.385914,44.167737,1958-12-06 14:00:01,1950s parades,https://live.staticflickr.com/65535/50397714151_b8597ea367_m.jpg
50397713931,1958-12-06 Santa Claus Parade-006,-77.385978,44.168522,1958-12-06 14:00:02,1950s parades,https://live.staticflickr.com/65535/50397713931_3967614f6b_m.jpg
50397875227,1958-12-06 Santa Claus Parade-007,-77.385914,44.167729,1958-12-06 14:00:03,1950s parades,https://live.staticflickr.com/65535/50397875227_beb17419f3_m.jpg
50397874477,1958-12-06 Santa Claus Parade-002,-77.385989,44.168322,1958-12-06 14:00:06,1950s parades,https://live.staticflickr.com/65535/50397874477_9471d8aebc_m.jpg
50397712561,1958-12-06 Santa Claus Parade-003,-77.385785,44.168984,1958-12-06 14:00:07,1950s parades bridges,https://live.staticflickr.com/65535/50397712561_3a1389f198_m.jpg
50394679922,2020-070-02-01,-77.575149,44.098973,2019-09-27 12:00:00,2010s protests events,https://live.staticflickr.com/65535/50394679922_65dc879661_m.jpg
50394509256,2020-070-02-02,-77.575149,44.098973,2019-09-27 12:00:01,2010s protests events,https://live.staticflickr.com/65535/50394509256_5c2fdedff3_m.jpg
50394509181,2020-070-02-04,-77.575149,44.098973,2019-09-27 12:00:03,2010s protests events,https://live.staticflickr.com/65535/50394509181_8e7dfdb212_m.jpg
50394509156,2020-070-02-07,-77.575149,44.098973,2019-09-27 12:00:06,2010s protests events,https://live.staticflickr.com/65535/50394509156_708c3fe43a_m.jpg
50394509096,2020-070-02-09,-77.575149,44.098973,2019-09-27 12:00:08,2010s protests events,https://live.staticflickr.com/65535/50394509096_c95c5332d2_m.jpg
50394679777,2020-070-02-08,-77.575149,44.098973,2019-09-27 12:00:07,2010s protests events,https://live.staticflickr.com/65535/50394679777_6d2b96ebd4_m.jpg
50393819253,2020-070-02-13,-77.575149,44.098973,2019-09-27 12:00:12,2010s protests events,https://live.staticflickr.com/65535/50393819253_757ef6b3b6_m.jpg
50394679752,2020-070-02-10,-77.575149,44.098973,2019-09-27 12:00:09,2010s protests events,https://live.staticflickr.com/65535/50394679752_3ce467d2c4_m.jpg
50394679722,2020-070-02-11,-77.575149,44.098973,2019-09-27 12:00:10,2010s protests events,https://live.staticflickr.com/65535/50394679722_83a8fdae99_m.jpg
50394679697,2020-070-02-15,-77.575149,44.098973,2019-09-27 12:00:14,2010s protests events,https://live.staticflickr.com/65535/50394679697_d410498d0f_m.jpg
50394509011,2020-070-02-19,-77.575149,44.098973,2019-09-27 12:00:18,2010s protests events,https://live.staticflickr.com/65535/50394509011_2108e8ae0e_m.jpg
50394508981,2020-070-02-21,-77.575149,44.098973,2019-09-27 12:00:20,2010s protests events,https://live.staticflickr.com/65535/50394508981_ebbd854125_m.jpg
50394508971,2020-070-02-23,-77.575149,44.098973,2019-09-27 12:00:22,2010s protests events,https://live.staticflickr.com/65535/50394508971_2c8eda49b2_m.jpg
50394679642,2020-070-02-30,-77.575149,44.098973,2019-09-27 12:00:29,2010s protests events,https://live.staticflickr.com/65535/50394679642_b6fe5d38f3_m.jpg
50394508901,2020-070-02-03,-77.575149,44.098973,2019-09-27 12:00:02,2010s protests events,https://live.staticflickr.com/65535/50394508901_684d6e05ec_m.jpg
50394508951,2020-070-02-29,-77.575149,44.098973,2019-09-27 12:00:28,2010s protests events,https://live.staticflickr.com/65535/50394508951_0175f6d9ed_m.jpg
50394508806,2020-070-02-12,-77.575149,44.098973,2019-09-27 12:00:11,events protests 2010s,https://live.staticflickr.com/65535/50394508806_6a1939ebcc_m.jpg
50394508836,2020-070-02-05,-77.575149,44.098973,2019-09-27 12:00:04,2010s protests events,https://live.staticflickr.com/65535/50394508836_34fb314ef9_m.jpg
50393819058,2020-070-02-06,-77.575149,44.098973,2019-09-27 12:00:05,2010s protests events,https://live.staticflickr.com/65535/50393819058_c0f6a2e97f_m.jpg
50393818998,2020-070-02-14,-77.575149,44.098973,2019-09-27 12:00:13,2010s protests events,https://live.staticflickr.com/65535/50393818998_bdf4f117fb_m.jpg
50394679487,2020-070-02-16,-77.575149,44.098973,2019-09-27 12:00:15,2010s protests events,https://live.staticflickr.com/65535/50394679487_e4d63501bf_m.jpg
50394508651,2020-070-02-20,-77.575149,44.098973,2019-09-27 12:00:19,2010s protests events,https://live.staticflickr.com/65535/50394508651_05875f37a6_m.jpg
50393818943,2020-070-02-18,-77.575149,44.098973,2019-09-27 12:00:17,2010s protests events,https://live.staticflickr.com/65535/50393818943_987dd8cd35_m.jpg
50394679362,2020-070-02-24,-77.575149,44.098973,2019-09-27 12:00:23,2010s protests events,https://live.staticflickr.com/65535/50394679362_80789b45ce_m.jpg
50394679392,2020-070-02-22,-77.575149,44.098973,2019-09-27 12:00:21,2010s protests events,https://live.staticflickr.com/65535/50394679392_d3deff0d31_m.jpg
50394508601,2020-070-02-25,-77.575149,44.098973,2019-09-27 12:00:24,2010s protests events,https://live.staticflickr.com/65535/50394508601_160083f75b_m.jpg
50393818758,2020-070-02-26,-77.575149,44.098973,2019-09-27 12:00:25,2010s protests events,https://live.staticflickr.com/65535/50393818758_8b9fbd2259_m.jpg
50394508476,2020-070-02-28,-77.575149,44.098973,2019-09-27 12:00:27,2010s protests events,https://live.staticflickr.com/65535/50394508476_45a96a5e35_m.jpg
50394508506,2020-070-02-27,-77.575149,44.098973,2019-09-27 12:00:26,2010s protests events,https://live.staticflickr.com/65535/50394508506_759c6dca53_m.jpg
50393818688,2020-070-02-31,-77.575149,44.098973,2019-09-27 12:00:30,2010s protests events,https://live.staticflickr.com/65535/50393818688_1d0d48dd15_m.jpg
50394679202,2020-070-02-32,-77.575149,44.098973,2019-09-27 12:00:31,2010s protests events,https://live.staticflickr.com/65535/50394679202_3ea0d422f3_m.jpg
50393818593,2020-070-02-34,-77.575149,44.098973,2019-09-27 12:00:33,2010s protests events,https://live.staticflickr.com/65535/50393818593_446cbded10_m.jpg
50394508296,2020-070-02-36,-77.575149,44.098973,2019-09-27 12:00:35,2010s protests events,https://live.staticflickr.com/65535/50394508296_a0ba8f45fa_m.jpg
50394679072,2020-070-02-35,-77.575149,44.098973,2019-09-27 12:00:34,protests 2010s events,https://live.staticflickr.com/65535/50394679072_8a98b57855_m.jpg
50394508036,2020-070-01-02,-77.382566,44.163042,2019-09-20 12:00:01,2010s protests events,https://live.staticflickr.com/65535/50394508036_4271bae185_m.jpg
50394678857,2020-070-01-01,-77.382566,44.163042,2019-09-20 12:00:00,2010s protests events,https://live.staticflickr.com/65535/50394678857_7d21892068_m.jpg
50393818278,2020-070-01-05,-77.382566,44.163042,2019-09-20 12:00:04,2010s protests events,https://live.staticflickr.com/65535/50393818278_2c7fccef55_m.jpg
50394678822,2020-070-01-03,-77.382566,44.163042,2019-09-20 12:00:02,2010s protests events,https://live.staticflickr.com/65535/50394678822_aaaed8c101_m.jpg
50394678722,2020-070-01-09,-77.382566,44.163042,2019-09-20 12:00:08,2010s protests events,https://live.staticflickr.com/65535/50394678722_dbf04b5b57_m.jpg
50394507891,2020-070-01-06,-77.382566,44.163042,2019-09-20 12:00:05,2010s protests events,https://live.staticflickr.com/65535/50394507891_a5ec49314f_m.jpg
50394507816,2020-070-01-11,-77.382566,44.163042,2019-09-20 12:00:10,2010s protests events,https://live.staticflickr.com/65535/50394507816_5f1484e617_m.jpg
50394678677,2020-070-01-14,-77.382566,44.163042,2019-09-20 12:00:14,2010s protests events,https://live.staticflickr.com/65535/50394678677_1d58a6ff23_m.jpg
50394678632,2020-070-01-16,-77.382566,44.163042,2019-09-20 12:00:16,2010s protests events,https://live.staticflickr.com/65535/50394678632_c411e0a143_m.jpg
50393818103,2020-070-01-18,-77.382566,44.163042,2019-09-20 12:00:18,2010s protests events,https://live.staticflickr.com/65535/50393818103_3bbd33f234_m.jpg
50393818063,2020-070-01-20,-77.382566,44.163042,2019-09-20 12:00:20,2010s protests events,https://live.staticflickr.com/65535/50393818063_8b721d9782_m.jpg
